Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Merchant_Category,Payment_Method,Device_Type,Location,Is_International,Previous_Transactions,Average_Spend,Account_Age_Days,Suspicious_Keyword,Fraudulent
T102748,CUST1794,31-08-2023 20:54,133.33,Travel,UPI,Mobile,Mumbai,0,194,177.84,112,No,0
T102749,CUST7476,02-04-2023 16:10,80.84,Electronics,UPI,POS,Kolkata,0,168,265.36,515,No,0
T102750,CUST2546,30-07-2023 23:24,39.3,Grocery,PayPal,Desktop,Kolkata,0,121,136.94,1516,No,0
T102751,CUST8574,08-01-2024 23:31,89.7,Entertainment,PayPal,Mobile,Kolkata,0,143,340.99,35,No,0
T102752,CUST8515,31-05-2023 14:08,24.08,Grocery,UPI,Desktop,Pune,0,181,189.63,998,No,0
T102753,CUST9447,13-02-2023 17:01,33.87,Grocery,UPI,Desktop,Mumbai,0,85,245.98,1729,No,0
T102754,CUST8316,30-06-2023 21:17,199.58,Entertainment,Credit Card,Desktop,Mumbai,0,133,288.23,397,No,0
T102755,CUST2275,01-11-2023 09:10,27.46,Grocery,Credit Card,Desktop,Hyderabad,0,89,346.26,500,No,0
T102756,CUST8679,27-07-2023 12:09,50.79,Utilities,NetBanking,Mobile,Delhi,0,36,39.43,1767,No,0
T102757,CUST9193,05-11-2023 14:48,176.68,Food,PayPal,POS,Pune,0,174,281.9,1502,No,0
T102758,CUST8554,27-05-2023 09:19,98.4,Travel,PayPal,POS,Kolkata,1,151,221.27,1960,No,0
T102759,CUST8460,20-02-2023 19:03,5.14,Health,UPI,Mobile,Hyderabad,0,88,75.54,718,No,0
T102760,CUST8352,02-01-2024 22:12,12.75,Grocery,UPI,Mobile,Mumbai,0,45,111.94,399,No,0
T102761,CUST5213,10-02-2024 14:16,0.63,Grocery,NetBanking,POS,Pune,0,10,443.11,1393,No,0
T102762,CUST4498,06-02-2024 22:06,79.74,Fashion,PayPal,POS,Bengaluru,0,54,437.17,1721,No,0
T102763,CUST6225,16-03-2023 18:21,47.49,Travel,Credit Card,Mobile,Mumbai,0,70,26.33,307,No,0
T102764,CUST8205,14-09-2023 00:52,11.54,Electronics,Debit Card,Desktop,Bengaluru,0,85,347.81,369,No,0
T102765,CUST3789,14-01-2023 14:48,253.48,Travel,NetBanking,Mobile,Chennai,0,32,281.55,844,No,0
T102766,CUST9517,29-05-2023 01:58,60.34,Travel,Debit Card,POS,Bengaluru,0,43,470.51,643,No,0
T102767,CUST4575,27-11-2023 00:34,22.15,Entertainment,Credit Card,Desktop,Mumbai,0,118,454.92,1133,No,1
T102768,CUST1000,05-10-2023 12:14,55.55,Entertainment,Credit Card,POS,Hyderabad,0,121,293.99,1759,No,0
T102769,CUST6955,02-06-2023 19:08,91.06,Entertainment,Debit Card,Desktop,Mumbai,0,15,78.09,822,No,0
T102770,CUST9207,14-12-2023 18:07,6.34,Health,NetBanking,POS,Mumbai,0,66,235.31,632,No,0
T102771,CUST7474,13-01-2023 12:19,25.69,Utilities,Debit Card,Desktop,Chennai,0,143,365.33,96,No,0
T102772,CUST6810,13-07-2023 05:01,131.59,Travel,NetBanking,Mobile,Kolkata,0,115,476.35,244,No,0
T102773,CUST3108,27-11-2023 17:38,49.25,Health,NetBanking,Mobile,Delhi,0,81,188.28,445,No,0
T102774,CUST4411,18-04-2023 20:46,63.27,Grocery,UPI,Desktop,Mumbai,0,20,394.49,1198,No,0
T102775,CUST8166,16-10-2023 12:03,45.37,Entertainment,PayPal,Desktop,Chennai,0,178,344.84,581,No,0
T102776,CUST4631,11-01-2024 15:31,3.59,Grocery,PayPal,Mobile,Hyderabad,0,6,48.36,1777,No,0
T102777,CUST3120,02-10-2023 03:36,14.5,Entertainment,Credit Card,Mobile,Chennai,0,79,283.41,1339,No,1
T102778,CUST8174,31-05-2023 10:00,47.18,Food,UPI,Desktop,Chennai,0,125,99.92,600,No,0
T102779,CUST9948,22-06-2023 07:06,18.78,Health,PayPal,Desktop,Bengaluru,0,145,344.94,569,No,0
T102780,CUST5519,21-11-2023 11:15,4.1,Health,NetBanking,Mobile,Delhi,0,120,308.94,1100,No,0
T102781,CUST4170,25-10-2023 04:08,148.45,Utilities,NetBanking,POS,Delhi,0,26,486.79,1290,No,0
T102782,CUST1020,11-09-2023 02:42,317.88,Electronics,Debit Card,Mobile,Pune,0,22,468.34,146,No,0
T102783,CUST3519,03-03-2023 00:05,126.06,Fashion,Debit Card,Desktop,Kolkata,0,64,14.59,180,No,1
T102784,CUST9399,14-11-2023 16:41,153.81,Travel,NetBanking,Desktop,Hyderabad,1,58,49.21,1136,No,0
T102785,CUST2374,14-09-2023 20:25,22.16,Electronics,NetBanking,POS,Pune,0,37,386.88,1110,No,0
T102786,CUST5783,29-12-2023 04:21,258.77,Health,Debit Card,Mobile,Kolkata,0,78,345.97,1782,No,1
T102787,CUST8039,11-12-2023 11:28,17.54,Electronics,PayPal,Desktop,Kolkata,0,121,402.46,1013,No,0
T102788,CUST8111,23-01-2024 12:09,241.98,Food,Credit Card,Mobile,Chennai,0,28,140.74,1438,No,0
T102789,CUST5669,11-10-2023 17:49,421.03,Fashion,Debit Card,Desktop,Hyderabad,1,49,426.17,1273,No,0
T102790,CUST4041,03-01-2023 02:52,99.51,Utilities,PayPal,POS,Kolkata,0,67,226.79,1338,No,0
T102791,CUST3537,02-03-2023 11:59,317.67,Health,PayPal,Mobile,Hyderabad,0,103,138.34,1033,No,0
T102792,CUST3406,30-09-2023 03:57,67.43,Health,PayPal,Mobile,Delhi,0,126,15.2,1807,No,0
T102793,CUST7280,02-06-2023 14:31,24.04,Travel,UPI,POS,Delhi,0,93,436.97,463,No,0
T102794,CUST7575,02-06-2023 22:53,45.96,Utilities,UPI,Desktop,Delhi,0,195,272.32,349,No,0
T102795,CUST4733,21-11-2023 11:49,72.03,Utilities,PayPal,Desktop,Mumbai,0,169,487.94,1664,No,0
T102796,CUST4283,29-09-2023 14:02,6.07,Entertainment,NetBanking,Mobile,Chennai,0,174,360.19,271,Yes,0
T102797,CUST4604,31-10-2023 10:54,77.9,Fashion,UPI,POS,Hyderabad,0,87,49.4,494,No,0
T102798,CUST8577,07-09-2023 17:22,317.82,Food,Debit Card,Mobile,Chennai,0,87,298.21,232,No,0
T102799,CUST2789,14-03-2023 13:59,16.87,Grocery,UPI,Mobile,Kolkata,0,55,18.39,578,No,0
T102800,CUST7458,06-11-2023 13:03,125.85,Electronics,NetBanking,Desktop,Hyderabad,0,139,283.31,787,No,0
T102801,CUST8128,23-10-2023 14:15,190.79,Utilities,Credit Card,Desktop,Hyderabad,0,154,181.6,1498,No,0
T102802,CUST5233,03-09-2023 22:16,230.17,Travel,UPI,Desktop,Pune,0,13,325.21,1693,No,0
T102803,CUST6903,18-03-2023 00:05,257.78,Health,PayPal,Desktop,Hyderabad,0,164,275.37,1188,Yes,1
T102804,CUST5419,24-10-2023 22:12,58.96,Grocery,PayPal,Desktop,Hyderabad,0,128,138.06,887,No,0
T102805,CUST4709,23-06-2023 10:04,302.86,Food,PayPal,POS,Bengaluru,0,64,89.55,1908,No,0
T102806,CUST8752,28-05-2023 06:36,113.28,Fashion,Credit Card,Mobile,Bengaluru,1,51,208.31,1629,No,0
T102807,CUST4743,27-06-2023 00:23,14.11,Utilities,NetBanking,POS,Pune,0,76,493.55,815,No,1
T102808,CUST3605,05-10-2023 14:19,51.84,Electronics,Debit Card,Mobile,Mumbai,0,22,223.49,570,No,0
T102809,CUST6803,15-11-2023 19:20,101.36,Utilities,NetBanking,Desktop,Delhi,0,60,376.91,516,No,0
T102810,CUST8415,24-10-2023 21:28,22.73,Travel,Credit Card,POS,Kolkata,0,130,37.92,1935,No,0
T102811,CUST9026,11-05-2023 19:19,81.87,Utilities,PayPal,Mobile,Kolkata,0,56,195.64,1791,No,0
T102812,CUST7222,13-08-2023 09:42,87.87,Utilities,NetBanking,Desktop,Hyderabad,1,168,294.36,601,No,1
T102813,CUST7677,14-03-2023 00:59,14.21,Utilities,Debit Card,Desktop,Chennai,0,156,378.09,1539,No,0
T102814,CUST2028,19-01-2023 03:56,66.61,Health,PayPal,POS,Kolkata,0,97,268.91,1619,No,0
T102815,CUST4329,19-03-2023 05:58,118.14,Health,Debit Card,POS,Bengaluru,0,3,262.49,869,No,0
T102816,CUST6151,18-03-2023 09:19,55.28,Grocery,UPI,POS,Delhi,0,191,384.31,690,No,0
T102817,CUST4712,14-11-2023 22:15,0.97,Grocery,Debit Card,Desktop,Mumbai,0,151,163.51,434,No,0
T102818,CUST5195,06-03-2023 01:01,0.73,Electronics,PayPal,Mobile,Delhi,0,55,54.4,1623,No,0
T102819,CUST2128,20-10-2023 04:24,35.33,Fashion,UPI,Mobile,Hyderabad,0,160,180.1,1486,No,0
T102820,CUST2613,12-10-2023 16:02,208.51,Food,PayPal,POS,Delhi,1,84,87.91,1601,No,0
T102821,CUST1785,19-07-2023 19:41,20.77,Entertainment,PayPal,Mobile,Hyderabad,1,28,483.31,686,No,0
T102822,CUST4255,15-10-2023 13:59,80.49,Fashion,UPI,Desktop,Pune,1,124,292.98,1303,No,1
T102823,CUST3050,24-08-2023 02:50,20.09,Fashion,Debit Card,Mobile,Bengaluru,0,8,228.83,1133,No,0
T102824,CUST4836,07-12-2023 07:21,31.05,Fashion,Credit Card,Desktop,Bengaluru,0,3,456.91,978,No,0
T102825,CUST8154,08-04-2023 17:58,150.73,Entertainment,Credit Card,POS,Hyderabad,0,94,451.18,44,No,0
T102826,CUST8442,15-05-2023 21:35,104.41,Electronics,Credit Card,Mobile,Chennai,0,89,213.69,1004,No,0
T102827,CUST5015,10-01-2023 11:21,8.02,Entertainment,Credit Card,Desktop,Bengaluru,0,181,438.62,1093,No,0
T102828,CUST6525,25-07-2023 02:49,44.79,Electronics,NetBanking,POS,Chennai,0,157,41.37,1134,No,0
T102829,CUST1872,13-06-2023 11:17,2.37,Entertainment,Credit Card,POS,Hyderabad,0,94,444,1563,No,0
T102830,CUST7393,05-04-2023 04:06,52.45,Food,UPI,POS,Pune,0,89,162.19,336,No,0
T102831,CUST6789,15-07-2023 16:44,86.88,Utilities,Credit Card,POS,Hyderabad,0,59,286.91,734,Yes,0
T102832,CUST1114,19-01-2024 04:48,10.09,Fashion,PayPal,Mobile,Pune,0,152,142.15,426,No,0
T102833,CUST5000,01-02-2024 10:32,27.27,Utilities,Credit Card,Desktop,Kolkata,0,166,492.55,707,No,0
T102834,CUST2549,30-01-2023 12:11,40.58,Electronics,Debit Card,Mobile,Bengaluru,0,28,45.17,999,No,0
T102835,CUST5185,17-10-2023 00:35,201.59,Entertainment,UPI,Desktop,Chennai,0,62,229.01,894,No,0
T102836,CUST6917,07-01-2024 01:31,399.92,Food,UPI,POS,Hyderabad,1,51,314.28,1975,No,1
T102837,CUST6244,30-05-2023 23:41,3.68,Entertainment,NetBanking,Mobile,Kolkata,0,7,311.65,1257,No,0
T102838,CUST1045,12-01-2023 05:43,114.51,Utilities,PayPal,POS,Bengaluru,0,23,371.99,240,No,0
T102839,CUST1933,15-10-2023 09:01,37.18,Health,UPI,Desktop,Kolkata,0,46,364.96,428,No,0
T102840,CUST1928,22-06-2023 04:10,39.87,Food,Debit Card,POS,Pune,0,78,398.64,1426,No,0
T102841,CUST9842,30-11-2023 09:53,112.28,Fashion,Credit Card,Mobile,Hyderabad,0,106,124.8,1442,No,0
T102842,CUST7206,25-10-2023 19:56,200.5,Travel,UPI,Mobile,Kolkata,0,28,191.55,287,No,0
T102843,CUST3222,10-01-2024 21:53,241.16,Fashion,Debit Card,Desktop,Kolkata,0,24,197.2,144,No,0
T102844,CUST4991,21-01-2023 09:27,68.85,Travel,Credit Card,Desktop,Pune,0,7,478.36,363,No,0
T102845,CUST5976,12-02-2023 12:57,35.34,Food,NetBanking,Mobile,Delhi,0,112,210.56,378,No,0
T102846,CUST3189,02-11-2023 16:06,123.92,Health,UPI,Mobile,Pune,0,79,118.72,262,No,0
T102847,CUST1411,07-06-2023 17:31,23.12,Utilities,UPI,Mobile,Delhi,0,177,319.85,1562,No,0
T102848,CUST6711,11-12-2023 18:07,66.42,Health,Debit Card,Mobile,Bengaluru,0,3,219.36,478,No,0
T102849,CUST4522,21-02-2024 13:38,35.53,Electronics,PayPal,Desktop,Hyderabad,0,2,132.54,1130,No,0
T102850,CUST7231,25-03-2023 12:44,85.52,Health,NetBanking,Mobile,Kolkata,0,7,360.42,857,No,0
T102851,CUST6598,26-08-2023 22:23,22,Grocery,PayPal,Desktop,Bengaluru,0,121,104.04,637,No,0
T102852,CUST5882,27-10-2023 13:59,17.02,Food,UPI,Mobile,Mumbai,0,21,320.34,127,No,0
T102853,CUST2397,13-02-2023 12:26,200.32,Utilities,PayPal,Mobile,Pune,0,137,220.96,597,No,0
T102854,CUST5690,13-11-2023 03:14,8.59,Utilities,Credit Card,POS,Bengaluru,0,140,166.39,1683,No,1
T102855,CUST6624,01-01-2023 19:42,56.41,Electronics,NetBanking,POS,Bengaluru,0,24,473.53,491,No,0
T102856,CUST7894,02-10-2023 17:19,19.96,Utilities,PayPal,Mobile,Kolkata,0,33,168.96,529,No,0
T102857,CUST1270,01-02-2024 20:04,3.18,Health,Credit Card,Desktop,Delhi,0,43,180.28,660,No,0
T102858,CUST9091,28-05-2023 14:16,2.93,Food,Debit Card,Mobile,Pune,0,82,436.61,1091,No,0
T102859,CUST6562,31-10-2023 05:26,15.41,Fashion,PayPal,POS,Delhi,0,118,73.23,1750,No,0
T102860,CUST5726,27-12-2023 04:39,161.25,Health,NetBanking,Mobile,Hyderabad,0,5,62.95,1411,No,0
T102861,CUST4135,10-11-2023 00:32,26.56,Entertainment,Credit Card,POS,Bengaluru,0,123,148.53,1295,No,1
T102862,CUST8646,26-03-2023 01:05,240.4,Travel,PayPal,Mobile,Pune,0,71,299.9,1104,No,0
T102863,CUST8065,25-08-2023 21:59,69.71,Food,Debit Card,Mobile,Bengaluru,0,89,198.31,1478,Yes,0
T102864,CUST1828,30-12-2023 22:01,45.9,Utilities,PayPal,Desktop,Hyderabad,0,142,308.19,156,No,0
T102865,CUST5126,16-09-2023 19:06,69.42,Electronics,Credit Card,POS,Chennai,0,116,88.28,1156,No,0
T102866,CUST3702,16-08-2023 06:20,58.17,Fashion,PayPal,POS,Hyderabad,0,164,138.11,506,No,0
T102867,CUST7569,06-02-2023 07:05,113.76,Grocery,NetBanking,POS,Delhi,0,35,286.93,1282,No,0
T102868,CUST3642,04-08-2023 16:44,26.56,Fashion,UPI,Desktop,Delhi,1,108,116.4,752,No,1
T102869,CUST7530,27-05-2023 08:55,34.84,Health,Credit Card,Mobile,Bengaluru,0,178,217.17,465,No,0
T102870,CUST2017,24-08-2023 05:33,179.62,Travel,Credit Card,Desktop,Delhi,0,79,290.6,1438,No,1
T102871,CUST6608,08-06-2023 20:35,234.18,Fashion,Credit Card,Mobile,Pune,0,11,487.09,114,No,0
T102872,CUST8876,25-02-2023 09:03,178.46,Grocery,Credit Card,Desktop,Hyderabad,0,152,49.14,1412,No,0
T102873,CUST7832,05-04-2023 00:52,43.5,Entertainment,PayPal,Desktop,Bengaluru,0,75,235.6,815,No,1
T102874,CUST9618,20-10-2023 06:32,121.26,Electronics,NetBanking,POS,Hyderabad,0,44,204.17,56,No,0
T102875,CUST3304,30-09-2023 09:05,51.75,Food,Debit Card,Desktop,Hyderabad,0,179,413.88,889,No,0
T102876,CUST7688,08-06-2023 18:20,55.06,Travel,NetBanking,Mobile,Bengaluru,0,145,451.15,101,No,0
T102877,CUST9343,11-09-2023 08:58,18.32,Grocery,Credit Card,Desktop,Kolkata,0,125,454.44,1148,No,0
T102878,CUST2538,01-12-2023 14:51,71.55,Utilities,PayPal,Desktop,Chennai,0,198,193.82,617,No,0
T102879,CUST5709,20-05-2023 12:11,16.48,Health,PayPal,Mobile,Kolkata,0,85,159.28,1479,Yes,0
T102880,CUST5743,21-09-2023 01:51,32.23,Health,Credit Card,POS,Delhi,0,8,230.08,1059,No,0
T102881,CUST5996,04-01-2023 06:30,154.5,Health,PayPal,Mobile,Mumbai,0,79,178.55,1143,No,0
T102882,CUST4623,27-09-2023 11:17,18.56,Utilities,Credit Card,Mobile,Kolkata,0,118,362.24,1645,No,0
T102883,CUST8283,12-10-2023 01:52,5.91,Utilities,NetBanking,Mobile,Mumbai,0,122,114.65,1275,No,0
T102884,CUST5187,14-06-2023 22:41,5.72,Travel,UPI,Desktop,Mumbai,0,74,332.76,1648,No,0
T102885,CUST5265,25-02-2023 15:44,226.13,Fashion,PayPal,Desktop,Delhi,0,28,464.22,1647,No,0
T102886,CUST9762,11-09-2023 23:13,56.57,Travel,Credit Card,Mobile,Chennai,0,140,147.16,181,Yes,1
T102887,CUST7822,30-08-2023 13:07,42.13,Health,Credit Card,Mobile,Hyderabad,0,171,341.68,1610,No,0
T102888,CUST5915,31-12-2023 17:27,133.23,Entertainment,PayPal,POS,Bengaluru,0,120,80.34,1265,No,0
T102889,CUST8972,12-11-2023 06:17,144.55,Grocery,Debit Card,Desktop,Chennai,0,165,69.48,612,Yes,0
T102890,CUST4128,12-02-2024 03:55,32.3,Food,Credit Card,Desktop,Mumbai,0,108,66.67,1316,No,0
T102891,CUST4693,31-01-2023 07:47,94.63,Food,PayPal,Desktop,Pune,0,127,77.88,1965,No,0
T102892,CUST5070,04-04-2023 23:43,117.97,Travel,Credit Card,Desktop,Delhi,1,63,115.92,1435,No,0
T102893,CUST8585,15-01-2024 00:49,85.06,Health,Debit Card,Mobile,Kolkata,1,101,285.79,1623,No,1
T102894,CUST9840,15-02-2024 07:39,13.15,Utilities,UPI,Mobile,Delhi,0,93,385.82,86,No,0
T102895,CUST2305,11-03-2023 00:33,166.92,Electronics,Debit Card,POS,Kolkata,0,63,72.16,455,No,0
T102896,CUST6480,26-08-2023 05:56,61.96,Entertainment,NetBanking,Desktop,Bengaluru,1,10,436.31,1676,No,1
T102897,CUST5464,02-05-2023 08:00,26.56,Travel,PayPal,Desktop,Pune,0,80,422.93,171,No,0
T102898,CUST7103,10-02-2024 04:53,44.3,Health,Debit Card,Mobile,Hyderabad,0,37,366.42,597,Yes,1
T102899,CUST6726,20-06-2023 22:15,3.06,Fashion,UPI,POS,Chennai,0,11,218.72,1577,No,0
T102900,CUST8227,27-10-2023 15:42,10.95,Food,Credit Card,Mobile,Pune,0,115,10.76,1914,No,0
T102901,CUST6713,04-02-2024 01:27,116.04,Food,PayPal,Desktop,Chennai,0,90,370.03,1068,No,1
T102902,CUST7140,26-06-2023 05:24,0,Entertainment,Debit Card,Desktop,Chennai,0,19,440.7,1061,Yes,1
T102903,CUST8204,20-11-2023 02:32,43.11,Food,UPI,POS,Hyderabad,0,52,174.29,1284,No,0
T102904,CUST9118,09-11-2023 08:34,59.14,Electronics,Debit Card,Mobile,Hyderabad,0,118,361.81,1239,No,0
T102905,CUST9240,11-01-2024 03:21,4.49,Health,NetBanking,Desktop,Kolkata,0,18,40.4,1106,No,0
T102906,CUST4096,24-11-2023 03:03,289.19,Health,PayPal,Desktop,Hyderabad,0,94,357.65,166,No,0
T102907,CUST1335,12-02-2023 17:02,20.51,Entertainment,Credit Card,POS,Bengaluru,0,32,43.47,203,No,0
T102908,CUST6003,24-10-2023 07:00,29.02,Health,UPI,Desktop,Delhi,0,151,297.72,889,No,0
T102909,CUST3650,06-12-2023 02:16,28.99,Utilities,Debit Card,Desktop,Mumbai,0,140,302.8,248,No,0
T102910,CUST9191,19-01-2023 19:54,20.95,Entertainment,PayPal,Mobile,Hyderabad,0,58,158.06,1316,No,0
T102911,CUST3563,28-07-2023 09:05,0.12,Health,Debit Card,POS,Delhi,1,21,48.77,284,No,0
T102912,CUST3089,17-01-2024 00:33,104.55,Electronics,PayPal,POS,Kolkata,0,149,475.17,841,No,0
T102913,CUST8239,02-04-2023 10:36,272.53,Grocery,NetBanking,POS,Hyderabad,0,29,272.43,299,No,0
T102914,CUST9503,10-01-2024 19:46,20.32,Travel,Debit Card,Mobile,Mumbai,0,47,294.08,1640,No,0
T102915,CUST2888,09-02-2024 22:57,87.02,Travel,NetBanking,POS,Pune,0,140,311.36,253,No,0
T102916,CUST8751,21-10-2023 05:10,108.35,Health,UPI,Desktop,Hyderabad,0,58,446.61,912,No,1
T102917,CUST7923,27-01-2023 17:36,150.93,Fashion,NetBanking,POS,Delhi,0,169,39.53,633,No,0
T102918,CUST8372,20-12-2023 12:32,43.94,Food,PayPal,Desktop,Kolkata,0,19,447.71,1187,No,0
T102919,CUST3480,08-08-2023 08:54,28.87,Electronics,UPI,POS,Kolkata,0,140,127.44,1216,No,0
T102920,CUST1411,10-05-2023 01:20,31.48,Fashion,Debit Card,POS,Bengaluru,1,23,48.2,1763,No,1
T102921,CUST7798,12-03-2023 03:00,99.76,Utilities,Debit Card,Mobile,Kolkata,1,133,332.06,730,No,1
T102922,CUST6605,15-10-2023 17:08,135.77,Fashion,PayPal,POS,Pune,1,122,488.72,949,No,0
T102923,CUST3840,03-12-2023 15:46,16.03,Health,Credit Card,POS,Kolkata,1,154,38.05,102,No,1
T102924,CUST9094,26-09-2023 07:23,37.08,Electronics,Credit Card,Mobile,Kolkata,0,117,218.8,927,No,0
T102925,CUST2095,26-10-2023 17:32,185.77,Travel,Debit Card,Desktop,Pune,0,63,269.59,1771,No,0
T102926,CUST9710,20-06-2023 11:05,131.48,Food,PayPal,POS,Pune,0,52,133.54,976,No,0
T102927,CUST3701,10-04-2023 18:34,335.22,Travel,Credit Card,POS,Mumbai,0,10,491.61,572,No,0
T102928,CUST4344,18-06-2023 04:02,112.27,Fashion,NetBanking,Desktop,Delhi,0,86,324.07,1947,No,0
T102929,CUST9540,10-09-2023 23:39,39.96,Utilities,Debit Card,Mobile,Chennai,0,167,423.73,660,No,0
T102930,CUST3021,16-08-2023 12:29,71.45,Food,NetBanking,POS,Kolkata,1,151,213.73,824,No,0
T102931,CUST9237,01-01-2024 02:24,86.54,Grocery,PayPal,Mobile,Chennai,0,11,183.44,1537,No,0
T102932,CUST8876,21-09-2023 17:18,6.54,Fashion,NetBanking,Desktop,Chennai,0,95,281.05,907,No,0
T102933,CUST1592,08-02-2023 12:46,62.91,Travel,Credit Card,Desktop,Bengaluru,0,72,223.29,1724,No,0
T102934,CUST2497,17-01-2023 16:29,98.84,Travel,Credit Card,Mobile,Hyderabad,0,128,360.32,1308,No,0
T102935,CUST6465,16-04-2023 14:23,14.65,Health,UPI,Desktop,Kolkata,0,48,140.25,786,No,0
T102936,CUST2943,03-01-2024 20:17,121.36,Travel,Debit Card,Desktop,Hyderabad,0,92,230.3,647,No,0
T102937,CUST1343,15-01-2023 00:46,70.12,Electronics,PayPal,POS,Hyderabad,0,16,448.62,227,No,1
T102938,CUST5642,11-06-2023 08:12,243.29,Fashion,Debit Card,Mobile,Bengaluru,0,174,380.49,1480,No,0
T102939,CUST1076,15-06-2023 13:42,3.47,Entertainment,NetBanking,POS,Chennai,0,175,92.35,522,No,0
T102940,CUST3999,25-01-2023 20:17,24.67,Entertainment,PayPal,Mobile,Pune,0,95,444.56,1685,No,0
T102941,CUST8944,28-07-2023 07:31,73.61,Utilities,PayPal,POS,Hyderabad,0,48,298.62,111,No,0
T102942,CUST6666,17-11-2023 13:14,28.14,Food,Credit Card,Desktop,Pune,0,197,342.85,1361,No,0
T102943,CUST7883,14-09-2023 01:08,100.26,Travel,NetBanking,Mobile,Pune,0,153,154.19,1835,No,0
T102944,CUST7722,05-03-2023 20:34,113.84,Health,Credit Card,Mobile,Bengaluru,0,77,226.36,1752,No,0
T102945,CUST9198,08-03-2023 13:29,8.65,Health,Credit Card,Mobile,Bengaluru,0,93,405.34,1841,No,0
T102946,CUST4618,09-02-2023 13:11,57.7,Travel,UPI,Mobile,Delhi,0,104,172.03,403,No,0
T102947,CUST7938,25-01-2024 00:18,56.89,Electronics,Credit Card,Desktop,Kolkata,0,81,90.88,1617,No,0
T102948,CUST5788,13-09-2023 23:57,36.87,Health,Debit Card,Desktop,Hyderabad,0,37,195.37,1512,No,0
T102949,CUST6007,30-03-2023 15:35,216.16,Entertainment,PayPal,Desktop,Chennai,0,102,43.92,530,No,0
T102950,CUST1305,22-08-2023 02:04,140.59,Food,Credit Card,POS,Mumbai,0,191,361.75,386,No,0
T102951,CUST8749,15-05-2023 18:50,95.58,Fashion,Debit Card,Desktop,Bengaluru,0,29,82.4,1349,No,0
T102952,CUST8475,06-12-2023 13:02,100.23,Grocery,NetBanking,POS,Pune,0,58,149.71,609,No,0
T102953,CUST8161,05-06-2023 11:38,49.55,Electronics,PayPal,POS,Delhi,0,94,441.73,329,No,0
T102954,CUST1120,21-11-2023 20:57,203.06,Utilities,NetBanking,Desktop,Mumbai,0,159,274.84,675,No,0
T102955,CUST3663,17-03-2023 07:22,94.89,Utilities,Debit Card,Desktop,Bengaluru,0,86,167.46,1396,No,0
T102956,CUST6238,08-06-2023 08:53,104.45,Health,NetBanking,Desktop,Delhi,0,110,278.36,149,No,0
T102957,CUST4199,12-07-2023 21:33,158.26,Fashion,NetBanking,POS,Pune,0,196,116.96,1622,No,0
T102958,CUST7519,10-08-2023 13:37,25.62,Grocery,NetBanking,Mobile,Hyderabad,1,41,22.33,215,No,0
T102959,CUST8032,06-01-2024 23:53,131.63,Utilities,Credit Card,Desktop,Kolkata,0,178,305.83,613,No,0
T102960,CUST2479,01-03-2023 18:10,17.38,Travel,Credit Card,POS,Kolkata,0,44,359.92,1211,No,0
T102961,CUST6474,27-08-2023 15:15,33.89,Travel,Credit Card,POS,Delhi,0,137,441.09,1281,No,0
T102962,CUST1327,30-07-2023 15:10,32.71,Food,PayPal,Desktop,Bengaluru,0,187,388.22,337,No,0
T102963,CUST9861,09-09-2023 02:38,307.27,Grocery,Debit Card,POS,Kolkata,0,90,464.07,263,No,0
T102964,CUST5930,15-09-2023 04:28,155.33,Travel,Credit Card,Desktop,Kolkata,0,155,493.12,1064,No,0
T102965,CUST7030,11-09-2023 16:13,96.63,Utilities,NetBanking,POS,Hyderabad,0,109,375.02,204,No,0
T102966,CUST4698,20-05-2023 03:36,103.88,Travel,NetBanking,Mobile,Pune,0,59,435.28,802,No,0
T102967,CUST7854,22-02-2023 15:07,66.06,Entertainment,NetBanking,POS,Chennai,0,110,340.13,672,No,0
T102968,CUST5904,26-10-2023 21:37,235.13,Health,NetBanking,Desktop,Kolkata,0,106,93.76,940,No,0
T102969,CUST5383,17-03-2023 18:34,54.86,Utilities,UPI,Mobile,Delhi,0,131,99.03,1951,No,0
T102970,CUST8678,25-02-2023 00:21,38.31,Utilities,PayPal,Desktop,Mumbai,0,7,64.03,1055,No,0
T102971,CUST1470,01-01-2023 09:06,14.24,Utilities,Debit Card,POS,Pune,0,82,472.06,790,No,0
T102972,CUST5837,06-01-2024 12:15,123.42,Food,Debit Card,Mobile,Hyderabad,0,16,339.65,1765,No,0
T102973,CUST9939,04-03-2023 18:10,106.07,Fashion,Credit Card,Mobile,Pune,0,49,397.06,211,No,0
T102974,CUST4387,26-07-2023 04:32,38.81,Utilities,UPI,POS,Hyderabad,0,121,172.27,971,No,0
T102975,CUST8911,05-09-2023 20:57,2.04,Travel,Debit Card,Mobile,Pune,0,32,235.61,379,No,0
T102976,CUST1091,16-02-2023 18:35,146.11,Entertainment,PayPal,Mobile,Chennai,0,89,29.49,668,No,0
T102977,CUST2250,26-06-2023 11:08,0.92,Utilities,NetBanking,Mobile,Delhi,0,172,445.61,1435,No,0
T102978,CUST3972,12-12-2023 16:03,97.31,Electronics,Credit Card,Desktop,Mumbai,0,19,427.97,1350,No,0
T102979,CUST1935,19-10-2023 05:07,281.21,Electronics,PayPal,Desktop,Kolkata,0,3,394.56,1250,No,0
T102980,CUST9595,24-08-2023 16:03,46.05,Fashion,Debit Card,Mobile,Chennai,0,122,38.57,1339,No,0
