Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Merchant_Category,Payment_Method,Device_Type,Location,Is_International,Previous_Transactions,Average_Spend,Account_Age_Days,Suspicious_Keyword,Fraudulent,Hour,Day
T102730,CUST5838,2023-11-10 06:19:00,110.09,2,0,1,5,0,49,99.38,1279,0,0,6,Friday
T102731,CUST2922,2023-04-13 19:20:00,51.37,2,3,1,6,0,196,367.63,1796,0,0,19,Thursday
T102732,CUST7940,2023-06-11 16:21:00,4.77,6,3,1,5,0,4,329.28,1154,0,0,16,Sunday
T102733,CUST5940,2023-07-03 18:30:00,253.21,1,2,0,4,0,123,38.08,768,0,0,18,Monday
T102734,CUST6829,2023-11-26 13:27:00,228.79,1,4,1,1,0,176,20.99,323,0,0,13,Sunday
T102735,CUST5992,2023-03-01 16:35:00,123.04,7,1,1,2,0,16,182.74,1603,0,0,16,Wednesday
T102736,CUST1386,2023-08-19 06:29:00,379.81,1,1,1,2,0,175,349.16,94,0,0,6,Saturday
T102737,CUST6131,2023-08-10 19:13:00,62.91,0,1,0,2,0,26,171.9,528,0,0,19,Thursday
T102738,CUST3825,2023-10-08 06:08:00,263.25,2,4,0,0,0,70,337.19,105,0,0,6,Sunday
T102739,CUST2774,2023-04-11 01:29:00,6.29,3,0,1,1,0,37,336.07,930,0,1,1,Tuesday
T102740,CUST7114,2023-03-12 02:00:00,36.42,2,1,0,5,0,150,405.21,1757,0,0,2,Sunday
T102741,CUST7491,2023-10-10 04:15:00,20.43,4,0,2,2,0,7,58.75,664,0,1,4,Tuesday
T102742,CUST9075,2023-04-17 01:34:00,17.44,0,4,1,1,0,170,292.79,1178,0,0,1,Monday
T102743,CUST8323,2023-10-20 21:25:00,12.14,1,4,0,6,1,30,40.62,56,1,1,21,Friday
T102744,CUST5392,2023-09-11 01:59:00,77.92,7,2,1,5,0,74,96.21,1668,0,0,1,Monday
T102745,CUST2490,2023-04-19 04:13:00,121.61,7,1,1,4,1,121,169.5,1329,0,1,4,Wednesday
T102746,CUST4059,2023-09-26 21:42:00,69.08,7,2,0,0,0,6,356.62,1625,0,0,21,Tuesday
T102747,CUST6718,2023-12-31 07:45:00,12.72,5,1,2,3,0,24,487.2,709,0,0,7,Sunday
T102748,CUST1794,2023-08-31 20:54:00,133.33,6,4,1,5,0,194,177.84,112,0,0,20,Thursday
T102749,CUST7476,2023-04-02 16:10:00,80.84,0,4,2,4,0,168,265.36,515,0,0,16,Sunday
T102750,CUST2546,2023-07-30 23:24:00,39.3,4,3,0,4,0,121,136.94,1516,0,0,23,Sunday
T102751,CUST8574,2024-01-08 23:31:00,89.7,1,3,1,4,0,143,340.99,35,0,0,23,Monday
T102752,CUST8515,2023-05-31 14:08:00,24.08,4,4,0,6,0,181,189.63,998,0,0,14,Wednesday
T102753,CUST9447,2023-02-13 17:01:00,33.87,4,4,0,5,0,85,245.98,1729,0,0,17,Monday
T102754,CUST8316,2023-06-30 21:17:00,199.58,1,0,0,5,0,133,288.23,397,0,0,21,Friday
T102755,CUST2275,2023-11-01 09:10:00,27.46,4,0,0,3,0,89,346.26,500,0,0,9,Wednesday
T102756,CUST8679,2023-07-27 12:09:00,50.79,7,2,1,2,0,36,39.43,1767,0,0,12,Thursday
T102757,CUST9193,2023-11-05 14:48:00,176.68,3,3,2,6,0,174,281.9,1502,0,0,14,Sunday
T102758,CUST8554,2023-05-27 09:19:00,98.4,6,3,2,4,1,151,221.27,1960,0,0,9,Saturday
T102759,CUST8460,2023-02-20 19:03:00,5.14,5,4,1,3,0,88,75.54,718,0,0,19,Monday
T102760,CUST8352,2024-01-02 22:12:00,12.75,4,4,1,5,0,45,111.94,399,0,0,22,Tuesday
T102761,CUST5213,2024-02-10 14:16:00,0.63,4,2,2,6,0,10,443.11,1393,0,0,14,Saturday
T102762,CUST4498,2024-02-06 22:06:00,79.74,2,3,2,0,0,54,437.17,1721,0,0,22,Tuesday
T102763,CUST6225,2023-03-16 18:21:00,47.49,6,0,1,5,0,70,26.33,307,0,0,18,Thursday
T102764,CUST8205,2023-09-14 00:52:00,11.54,0,1,0,0,0,85,347.81,369,0,0,0,Thursday
T102765,CUST3789,2023-01-14 14:48:00,253.48,6,2,1,1,0,32,281.55,844,0,0,14,Saturday
T102766,CUST9517,2023-05-29 01:58:00,60.34,6,1,2,0,0,43,470.51,643,0,0,1,Monday
T102767,CUST4575,2023-11-27 00:34:00,22.15,1,0,0,5,0,118,454.92,1133,0,1,0,Monday
T102768,CUST1000,2023-10-05 12:14:00,55.55,1,0,2,3,0,121,293.99,1759,0,0,12,Thursday
T102769,CUST6955,2023-06-02 19:08:00,91.06,1,1,0,5,0,15,78.09,822,0,0,19,Friday
T102770,CUST9207,2023-12-14 18:07:00,6.34,5,2,2,5,0,66,235.31,632,0,0,18,Thursday
T102771,CUST7474,2023-01-13 12:19:00,25.69,7,1,0,1,0,143,365.33,96,0,0,12,Friday
T102772,CUST6810,2023-07-13 05:01:00,131.59,6,2,1,4,0,115,476.35,244,0,0,5,Thursday
T102773,CUST3108,2023-11-27 17:38:00,49.25,5,2,1,2,0,81,188.28,445,0,0,17,Monday
T102774,CUST4411,2023-04-18 20:46:00,63.27,4,4,0,5,0,20,394.49,1198,0,0,20,Tuesday
T102775,CUST8166,2023-10-16 12:03:00,45.37,1,3,0,1,0,178,344.84,581,0,0,12,Monday
T102776,CUST4631,2024-01-11 15:31:00,3.59,4,3,1,3,0,6,48.36,1777,0,0,15,Thursday
T102777,CUST3120,2023-10-02 03:36:00,14.5,1,0,1,1,0,79,283.41,1339,0,1,3,Monday
T102778,CUST8174,2023-05-31 10:00:00,47.18,3,4,0,1,0,125,99.92,600,0,0,10,Wednesday
T102779,CUST9948,2023-06-22 07:06:00,18.78,5,3,0,0,0,145,344.94,569,0,0,7,Thursday
T102780,CUST5519,2023-11-21 11:15:00,4.1,5,2,1,2,0,120,308.94,1100,0,0,11,Tuesday
T102781,CUST4170,2023-10-25 04:08:00,148.45,7,2,2,2,0,26,486.79,1290,0,0,4,Wednesday
T102782,CUST1020,2023-09-11 02:42:00,317.88,0,1,1,6,0,22,468.34,146,0,0,2,Monday
T102783,CUST3519,2023-03-03 00:05:00,126.06,2,1,0,4,0,64,14.59,180,0,1,0,Friday
T102784,CUST9399,2023-11-14 16:41:00,153.81,6,2,0,3,1,58,49.21,1136,0,0,16,Tuesday
T102785,CUST2374,2023-09-14 20:25:00,22.16,0,2,2,6,0,37,386.88,1110,0,0,20,Thursday
T102786,CUST5783,2023-12-29 04:21:00,258.77,5,1,1,4,0,78,345.97,1782,0,1,4,Friday
T102787,CUST8039,2023-12-11 11:28:00,17.54,0,3,0,4,0,121,402.46,1013,0,0,11,Monday
T102788,CUST8111,2024-01-23 12:09:00,241.98,3,0,1,1,0,28,140.74,1438,0,0,12,Tuesday
T102789,CUST5669,2023-10-11 17:49:00,421.03,2,1,0,3,1,49,426.17,1273,0,0,17,Wednesday
T102790,CUST4041,2023-01-03 02:52:00,99.51,7,3,2,4,0,67,226.79,1338,0,0,2,Tuesday
T102791,CUST3537,2023-03-02 11:59:00,317.67,5,3,1,3,0,103,138.34,1033,0,0,11,Thursday
T102792,CUST3406,2023-09-30 03:57:00,67.43,5,3,1,2,0,126,15.2,1807,0,0,3,Saturday
T102793,CUST7280,2023-06-02 14:31:00,24.04,6,4,2,2,0,93,436.97,463,0,0,14,Friday
T102794,CUST7575,2023-06-02 22:53:00,45.96,7,4,0,2,0,195,272.32,349,0,0,22,Friday
T102795,CUST4733,2023-11-21 11:49:00,72.03,7,3,0,5,0,169,487.94,1664,0,0,11,Tuesday
T102796,CUST4283,2023-09-29 14:02:00,6.07,1,2,1,1,0,174,360.19,271,1,0,14,Friday
T102797,CUST4604,2023-10-31 10:54:00,77.9,2,4,2,3,0,87,49.4,494,0,0,10,Tuesday
T102798,CUST8577,2023-09-07 17:22:00,317.82,3,1,1,1,0,87,298.21,232,0,0,17,Thursday
T102799,CUST2789,2023-03-14 13:59:00,16.87,4,4,1,4,0,55,18.39,578,0,0,13,Tuesday
T102800,CUST7458,2023-11-06 13:03:00,125.85,0,2,0,3,0,139,283.31,787,0,0,13,Monday
T102801,CUST8128,2023-10-23 14:15:00,190.79,7,0,0,3,0,154,181.6,1498,0,0,14,Monday
T102802,CUST5233,2023-09-03 22:16:00,230.17,6,4,0,6,0,13,325.21,1693,0,0,22,Sunday
T102803,CUST6903,2023-03-18 00:05:00,257.78,5,3,0,3,0,164,275.37,1188,1,1,0,Saturday
T102804,CUST5419,2023-10-24 22:12:00,58.96,4,3,0,3,0,128,138.06,887,0,0,22,Tuesday
T102805,CUST4709,2023-06-23 10:04:00,302.86,3,3,2,0,0,64,89.55,1908,0,0,10,Friday
T102806,CUST8752,2023-05-28 06:36:00,113.28,2,0,1,0,1,51,208.31,1629,0,0,6,Sunday
T102807,CUST4743,2023-06-27 00:23:00,14.11,7,2,2,6,0,76,493.55,815,0,1,0,Tuesday
T102808,CUST3605,2023-10-05 14:19:00,51.84,0,1,1,5,0,22,223.49,570,0,0,14,Thursday
T102809,CUST6803,2023-11-15 19:20:00,101.36,7,2,0,2,0,60,376.91,516,0,0,19,Wednesday
T102810,CUST8415,2023-10-24 21:28:00,22.73,6,0,2,4,0,130,37.92,1935,0,0,21,Tuesday
T102811,CUST9026,2023-05-11 19:19:00,81.87,7,3,1,4,0,56,195.64,1791,0,0,19,Thursday
T102812,CUST7222,2023-08-13 09:42:00,87.87,7,2,0,3,1,168,294.36,601,0,1,9,Sunday
T102813,CUST7677,2023-03-14 00:59:00,14.21,7,1,0,1,0,156,378.09,1539,0,0,0,Tuesday
T102814,CUST2028,2023-01-19 03:56:00,66.61,5,3,2,4,0,97,268.91,1619,0,0,3,Thursday
T102815,CUST4329,2023-03-19 05:58:00,118.14,5,1,2,0,0,3,262.49,869,0,0,5,Sunday
T102816,CUST6151,2023-03-18 09:19:00,55.28,4,4,2,2,0,191,384.31,690,0,0,9,Saturday
T102817,CUST4712,2023-11-14 22:15:00,0.97,4,1,0,5,0,151,163.51,434,0,0,22,Tuesday
T102818,CUST5195,2023-03-06 01:01:00,0.73,0,3,1,2,0,55,54.4,1623,0,0,1,Monday
T102819,CUST2128,2023-10-20 04:24:00,35.33,2,4,1,3,0,160,180.1,1486,0,0,4,Friday
T102820,CUST2613,2023-10-12 16:02:00,208.51,3,3,2,2,1,84,87.91,1601,0,0,16,Thursday
T102821,CUST1785,2023-07-19 19:41:00,20.77,1,3,1,3,1,28,483.31,686,0,0,19,Wednesday
T102822,CUST4255,2023-10-15 13:59:00,80.49,2,4,0,6,1,124,292.98,1303,0,1,13,Sunday
T102823,CUST3050,2023-08-24 02:50:00,20.09,2,1,1,0,0,8,228.83,1133,0,0,2,Thursday
T102824,CUST4836,2023-12-07 07:21:00,31.05,2,0,0,0,0,3,456.91,978,0,0,7,Thursday
T102825,CUST8154,2023-04-08 17:58:00,150.73,1,0,2,3,0,94,451.18,44,0,0,17,Saturday
T102826,CUST8442,2023-05-15 21:35:00,104.41,0,0,1,1,0,89,213.69,1004,0,0,21,Monday
T102827,CUST5015,2023-01-10 11:21:00,8.02,1,0,0,0,0,181,438.62,1093,0,0,11,Tuesday
T102828,CUST6525,2023-07-25 02:49:00,44.79,0,2,2,1,0,157,41.37,1134,0,0,2,Tuesday
T102829,CUST1872,2023-06-13 11:17:00,2.37,1,0,2,3,0,94,444.0,1563,0,0,11,Tuesday
T102830,CUST7393,2023-04-05 04:06:00,52.45,3,4,2,6,0,89,162.19,336,0,0,4,Wednesday
T102831,CUST6789,2023-07-15 16:44:00,86.88,7,0,2,3,0,59,286.91,734,1,0,16,Saturday
T102832,CUST1114,2024-01-19 04:48:00,10.09,2,3,1,6,0,152,142.15,426,0,0,4,Friday
T102833,CUST5000,2024-02-01 10:32:00,27.27,7,0,0,4,0,166,492.55,707,0,0,10,Thursday
T102834,CUST2549,2023-01-30 12:11:00,40.58,0,1,1,0,0,28,45.17,999,0,0,12,Monday
T102835,CUST5185,2023-10-17 00:35:00,201.59,1,4,0,1,0,62,229.01,894,0,0,0,Tuesday
T102836,CUST6917,2024-01-07 01:31:00,399.92,3,4,2,3,1,51,314.28,1975,0,1,1,Sunday
T102837,CUST6244,2023-05-30 23:41:00,3.68,1,2,1,4,0,7,311.65,1257,0,0,23,Tuesday
T102838,CUST1045,2023-01-12 05:43:00,114.51,7,3,2,0,0,23,371.99,240,0,0,5,Thursday
T102839,CUST1933,2023-10-15 09:01:00,37.18,5,4,0,4,0,46,364.96,428,0,0,9,Sunday
T102840,CUST1928,2023-06-22 04:10:00,39.87,3,1,2,6,0,78,398.64,1426,0,0,4,Thursday
T102841,CUST9842,2023-11-30 09:53:00,112.28,2,0,1,3,0,106,124.8,1442,0,0,9,Thursday
T102842,CUST7206,2023-10-25 19:56:00,200.5,6,4,1,4,0,28,191.55,287,0,0,19,Wednesday
T102843,CUST3222,2024-01-10 21:53:00,241.16,2,1,0,4,0,24,197.2,144,0,0,21,Wednesday
T102844,CUST4991,2023-01-21 09:27:00,68.85,6,0,0,6,0,7,478.36,363,0,0,9,Saturday
T102845,CUST5976,2023-02-12 12:57:00,35.34,3,2,1,2,0,112,210.56,378,0,0,12,Sunday
T102846,CUST3189,2023-11-02 16:06:00,123.92,5,4,1,6,0,79,118.72,262,0,0,16,Thursday
T102847,CUST1411,2023-06-07 17:31:00,23.12,7,4,1,2,0,177,319.85,1562,0,0,17,Wednesday
T102848,CUST6711,2023-12-11 18:07:00,66.42,5,1,1,0,0,3,219.36,478,0,0,18,Monday
T102849,CUST4522,2024-02-21 13:38:00,35.53,0,3,0,3,0,2,132.54,1130,0,0,13,Wednesday
T102850,CUST7231,2023-03-25 12:44:00,85.52,5,2,1,4,0,7,360.42,857,0,0,12,Saturday
T102851,CUST6598,2023-08-26 22:23:00,22.0,4,3,0,0,0,121,104.04,637,0,0,22,Saturday
T102852,CUST5882,2023-10-27 13:59:00,17.02,3,4,1,5,0,21,320.34,127,0,0,13,Friday
T102853,CUST2397,2023-02-13 12:26:00,200.32,7,3,1,6,0,137,220.96,597,0,0,12,Monday
T102854,CUST5690,2023-11-13 03:14:00,8.59,7,0,2,0,0,140,166.39,1683,0,1,3,Monday
T102855,CUST6624,2023-01-01 19:42:00,56.41,0,2,2,0,0,24,473.53,491,0,0,19,Sunday
T102856,CUST7894,2023-10-02 17:19:00,19.96,7,3,1,4,0,33,168.96,529,0,0,17,Monday
T102857,CUST1270,2024-02-01 20:04:00,3.18,5,0,0,2,0,43,180.28,660,0,0,20,Thursday
T102858,CUST9091,2023-05-28 14:16:00,2.93,3,1,1,6,0,82,436.61,1091,0,0,14,Sunday
T102859,CUST6562,2023-10-31 05:26:00,15.41,2,3,2,2,0,118,73.23,1750,0,0,5,Tuesday
T102860,CUST5726,2023-12-27 04:39:00,161.25,5,2,1,3,0,5,62.95,1411,0,0,4,Wednesday
T102861,CUST4135,2023-11-10 00:32:00,26.56,1,0,2,0,0,123,148.53,1295,0,1,0,Friday
T102862,CUST8646,2023-03-26 01:05:00,240.4,6,3,1,6,0,71,299.9,1104,0,0,1,Sunday
T102863,CUST8065,2023-08-25 21:59:00,69.71,3,1,1,0,0,89,198.31,1478,1,0,21,Friday
T102864,CUST1828,2023-12-30 22:01:00,45.9,7,3,0,3,0,142,308.19,156,0,0,22,Saturday
T102865,CUST5126,2023-09-16 19:06:00,69.42,0,0,2,1,0,116,88.28,1156,0,0,19,Saturday
T102866,CUST3702,2023-08-16 06:20:00,58.17,2,3,2,3,0,164,138.11,506,0,0,6,Wednesday
T102867,CUST7569,2023-02-06 07:05:00,113.76,4,2,2,2,0,35,286.93,1282,0,0,7,Monday
T102868,CUST3642,2023-08-04 16:44:00,26.56,2,4,0,2,1,108,116.4,752,0,1,16,Friday
T102869,CUST7530,2023-05-27 08:55:00,34.84,5,0,1,0,0,178,217.17,465,0,0,8,Saturday
T102870,CUST2017,2023-08-24 05:33:00,179.62,6,0,0,2,0,79,290.6,1438,0,1,5,Thursday
T102871,CUST6608,2023-06-08 20:35:00,234.18,2,0,1,6,0,11,487.09,114,0,0,20,Thursday
T102872,CUST8876,2023-02-25 09:03:00,178.46,4,0,0,3,0,152,49.14,1412,0,0,9,Saturday
T102873,CUST7832,2023-04-05 00:52:00,43.5,1,3,0,0,0,75,235.6,815,0,1,0,Wednesday
T102874,CUST9618,2023-10-20 06:32:00,121.26,0,2,2,3,0,44,204.17,56,0,0,6,Friday
T102875,CUST3304,2023-09-30 09:05:00,51.75,3,1,0,3,0,179,413.88,889,0,0,9,Saturday
T102876,CUST7688,2023-06-08 18:20:00,55.06,6,2,1,0,0,145,451.15,101,0,0,18,Thursday
T102877,CUST9343,2023-09-11 08:58:00,18.32,4,0,0,4,0,125,454.44,1148,0,0,8,Monday
T102878,CUST2538,2023-12-01 14:51:00,71.55,7,3,0,1,0,198,193.82,617,0,0,14,Friday
T102879,CUST5709,2023-05-20 12:11:00,16.48,5,3,1,4,0,85,159.28,1479,1,0,12,Saturday
T102880,CUST5743,2023-09-21 01:51:00,32.23,5,0,2,2,0,8,230.08,1059,0,0,1,Thursday
T102881,CUST5996,2023-01-04 06:30:00,154.5,5,3,1,5,0,79,178.55,1143,0,0,6,Wednesday
T102882,CUST4623,2023-09-27 11:17:00,18.56,7,0,1,4,0,118,362.24,1645,0,0,11,Wednesday
T102883,CUST8283,2023-10-12 01:52:00,5.91,7,2,1,5,0,122,114.65,1275,0,0,1,Thursday
T102884,CUST5187,2023-06-14 22:41:00,5.72,6,4,0,5,0,74,332.76,1648,0,0,22,Wednesday
T102885,CUST5265,2023-02-25 15:44:00,226.13,2,3,0,2,0,28,464.22,1647,0,0,15,Saturday
T102886,CUST9762,2023-09-11 23:13:00,56.57,6,0,1,1,0,140,147.16,181,1,1,23,Monday
T102887,CUST7822,2023-08-30 13:07:00,42.13,5,0,1,3,0,171,341.68,1610,0,0,13,Wednesday
T102888,CUST5915,2023-12-31 17:27:00,133.23,1,3,2,0,0,120,80.34,1265,0,0,17,Sunday
T102889,CUST8972,2023-11-12 06:17:00,144.55,4,1,0,1,0,165,69.48,612,1,0,6,Sunday
T102890,CUST4128,2024-02-12 03:55:00,32.3,3,0,0,5,0,108,66.67,1316,0,0,3,Monday
T102891,CUST4693,2023-01-31 07:47:00,94.63,3,3,0,6,0,127,77.88,1965,0,0,7,Tuesday
T102892,CUST5070,2023-04-04 23:43:00,117.97,6,0,0,2,1,63,115.92,1435,0,0,23,Tuesday
T102893,CUST8585,2024-01-15 00:49:00,85.06,5,1,1,4,1,101,285.79,1623,0,1,0,Monday
T102894,CUST9840,2024-02-15 07:39:00,13.15,7,4,1,2,0,93,385.82,86,0,0,7,Thursday
T102895,CUST2305,2023-03-11 00:33:00,166.92,0,1,2,4,0,63,72.16,455,0,0,0,Saturday
T102896,CUST6480,2023-08-26 05:56:00,61.96,1,2,0,0,1,10,436.31,1676,0,1,5,Saturday
T102897,CUST5464,2023-05-02 08:00:00,26.56,6,3,0,6,0,80,422.93,171,0,0,8,Tuesday
T102898,CUST7103,2024-02-10 04:53:00,44.3,5,1,1,3,0,37,366.42,597,1,1,4,Saturday
T102899,CUST6726,2023-06-20 22:15:00,3.06,2,4,2,1,0,11,218.72,1577,0,0,22,Tuesday
T102900,CUST8227,2023-10-27 15:42:00,10.95,3,0,1,6,0,115,10.76,1914,0,0,15,Friday
T102901,CUST6713,2024-02-04 01:27:00,116.04,3,3,0,1,0,90,370.03,1068,0,1,1,Sunday
T102902,CUST7140,2023-06-26 05:24:00,0.0,1,1,0,1,0,19,440.7,1061,1,1,5,Monday
T102903,CUST8204,2023-11-20 02:32:00,43.11,3,4,2,3,0,52,174.29,1284,0,0,2,Monday
T102904,CUST9118,2023-11-09 08:34:00,59.14,0,1,1,3,0,118,361.81,1239,0,0,8,Thursday
T102905,CUST9240,2024-01-11 03:21:00,4.49,5,2,0,4,0,18,40.4,1106,0,0,3,Thursday
T102906,CUST4096,2023-11-24 03:03:00,289.19,5,3,0,3,0,94,357.65,166,0,0,3,Friday
T102907,CUST1335,2023-02-12 17:02:00,20.51,1,0,2,0,0,32,43.47,203,0,0,17,Sunday
T102908,CUST6003,2023-10-24 07:00:00,29.02,5,4,0,2,0,151,297.72,889,0,0,7,Tuesday
T102909,CUST3650,2023-12-06 02:16:00,28.99,7,1,0,5,0,140,302.8,248,0,0,2,Wednesday
T102910,CUST9191,2023-01-19 19:54:00,20.95,1,3,1,3,0,58,158.06,1316,0,0,19,Thursday
T102911,CUST3563,2023-07-28 09:05:00,0.12,5,1,2,2,1,21,48.77,284,0,0,9,Friday
T102912,CUST3089,2024-01-17 00:33:00,104.55,0,3,2,4,0,149,475.17,841,0,0,0,Wednesday
T102913,CUST8239,2023-04-02 10:36:00,272.53,4,2,2,3,0,29,272.43,299,0,0,10,Sunday
T102914,CUST9503,2024-01-10 19:46:00,20.32,6,1,1,5,0,47,294.08,1640,0,0,19,Wednesday
T102915,CUST2888,2024-02-09 22:57:00,87.02,6,2,2,6,0,140,311.36,253,0,0,22,Friday
T102916,CUST8751,2023-10-21 05:10:00,108.35,5,4,0,3,0,58,446.61,912,0,1,5,Saturday
T102917,CUST7923,2023-01-27 17:36:00,150.93,2,2,2,2,0,169,39.53,633,0,0,17,Friday
T102918,CUST8372,2023-12-20 12:32:00,43.94,3,3,0,4,0,19,447.71,1187,0,0,12,Wednesday
T102919,CUST3480,2023-08-08 08:54:00,28.87,0,4,2,4,0,140,127.44,1216,0,0,8,Tuesday
T102920,CUST1411,2023-05-10 01:20:00,31.48,2,1,2,0,1,23,48.2,1763,0,1,1,Wednesday
T102921,CUST7798,2023-03-12 03:00:00,99.76,7,1,1,4,1,133,332.06,730,0,1,3,Sunday
T102922,CUST6605,2023-10-15 17:08:00,135.77,2,3,2,6,1,122,488.72,949,0,0,17,Sunday
T102923,CUST3840,2023-12-03 15:46:00,16.03,5,0,2,4,1,154,38.05,102,0,1,15,Sunday
T102924,CUST9094,2023-09-26 07:23:00,37.08,0,0,1,4,0,117,218.8,927,0,0,7,Tuesday
T102925,CUST2095,2023-10-26 17:32:00,185.77,6,1,0,6,0,63,269.59,1771,0,0,17,Thursday
T102926,CUST9710,2023-06-20 11:05:00,131.48,3,3,2,6,0,52,133.54,976,0,0,11,Tuesday
T102927,CUST3701,2023-04-10 18:34:00,335.22,6,0,2,5,0,10,491.61,572,0,0,18,Monday
T102928,CUST4344,2023-06-18 04:02:00,112.27,2,2,0,2,0,86,324.07,1947,0,0,4,Sunday
T102929,CUST9540,2023-09-10 23:39:00,39.96,7,1,1,1,0,167,423.73,660,0,0,23,Sunday
T102930,CUST3021,2023-08-16 12:29:00,71.45,3,2,2,4,1,151,213.73,824,0,0,12,Wednesday
T102931,CUST9237,2024-01-01 02:24:00,86.54,4,3,1,1,0,11,183.44,1537,0,0,2,Monday
T102932,CUST8876,2023-09-21 17:18:00,6.54,2,2,0,1,0,95,281.05,907,0,0,17,Thursday
T102933,CUST1592,2023-02-08 12:46:00,62.91,6,0,0,0,0,72,223.29,1724,0,0,12,Wednesday
T102934,CUST2497,2023-01-17 16:29:00,98.84,6,0,1,3,0,128,360.32,1308,0,0,16,Tuesday
T102935,CUST6465,2023-04-16 14:23:00,14.65,5,4,0,4,0,48,140.25,786,0,0,14,Sunday
T102936,CUST2943,2024-01-03 20:17:00,121.36,6,1,0,3,0,92,230.3,647,0,0,20,Wednesday
T102937,CUST1343,2023-01-15 00:46:00,70.12,0,3,2,3,0,16,448.62,227,0,1,0,Sunday
T102938,CUST5642,2023-06-11 08:12:00,243.29,2,1,1,0,0,174,380.49,1480,0,0,8,Sunday
T102939,CUST1076,2023-06-15 13:42:00,3.47,1,2,2,1,0,175,92.35,522,0,0,13,Thursday
T102940,CUST3999,2023-01-25 20:17:00,24.67,1,3,1,6,0,95,444.56,1685,0,0,20,Wednesday
T102941,CUST8944,2023-07-28 07:31:00,73.61,7,3,2,3,0,48,298.62,111,0,0,7,Friday
T102942,CUST6666,2023-11-17 13:14:00,28.14,3,0,0,6,0,197,342.85,1361,0,0,13,Friday
T102943,CUST7883,2023-09-14 01:08:00,100.26,6,2,1,6,0,153,154.19,1835,0,0,1,Thursday
T102944,CUST7722,2023-03-05 20:34:00,113.84,5,0,1,0,0,77,226.36,1752,0,0,20,Sunday
T102945,CUST9198,2023-03-08 13:29:00,8.65,5,0,1,0,0,93,405.34,1841,0,0,13,Wednesday
T102946,CUST4618,2023-02-09 13:11:00,57.7,6,4,1,2,0,104,172.03,403,0,0,13,Thursday
T102947,CUST7938,2024-01-25 00:18:00,56.89,0,0,0,4,0,81,90.88,1617,0,0,0,Thursday
T102948,CUST5788,2023-09-13 23:57:00,36.87,5,1,0,3,0,37,195.37,1512,0,0,23,Wednesday
T102949,CUST6007,2023-03-30 15:35:00,216.16,1,3,0,1,0,102,43.92,530,0,0,15,Thursday
T102950,CUST1305,2023-08-22 02:04:00,140.59,3,0,2,5,0,191,361.75,386,0,0,2,Tuesday
T102951,CUST8749,2023-05-15 18:50:00,95.58,2,1,0,0,0,29,82.4,1349,0,0,18,Monday
T102952,CUST8475,2023-12-06 13:02:00,100.23,4,2,2,6,0,58,149.71,609,0,0,13,Wednesday
T102953,CUST8161,2023-06-05 11:38:00,49.55,0,3,2,2,0,94,441.73,329,0,0,11,Monday
T102954,CUST1120,2023-11-21 20:57:00,203.06,7,2,0,5,0,159,274.84,675,0,0,20,Tuesday
T102955,CUST3663,2023-03-17 07:22:00,94.89,7,1,0,0,0,86,167.46,1396,0,0,7,Friday
T102956,CUST6238,2023-06-08 08:53:00,104.45,5,2,0,2,0,110,278.36,149,0,0,8,Thursday
T102957,CUST4199,2023-07-12 21:33:00,158.26,2,2,2,6,0,196,116.96,1622,0,0,21,Wednesday
T102958,CUST7519,2023-08-10 13:37:00,25.62,4,2,1,3,1,41,22.33,215,0,0,13,Thursday
T102959,CUST8032,2024-01-06 23:53:00,131.63,7,0,0,4,0,178,305.83,613,0,0,23,Saturday
T102960,CUST2479,2023-03-01 18:10:00,17.38,6,0,2,4,0,44,359.92,1211,0,0,18,Wednesday
T102961,CUST6474,2023-08-27 15:15:00,33.89,6,0,2,2,0,137,441.09,1281,0,0,15,Sunday
T102962,CUST1327,2023-07-30 15:10:00,32.71,3,3,0,0,0,187,388.22,337,0,0,15,Sunday
T102963,CUST9861,2023-09-09 02:38:00,307.27,4,1,2,4,0,90,464.07,263,0,0,2,Saturday
T102964,CUST5930,2023-09-15 04:28:00,155.33,6,0,0,4,0,155,493.12,1064,0,0,4,Friday
T102965,CUST7030,2023-09-11 16:13:00,96.63,7,2,2,3,0,109,375.02,204,0,0,16,Monday
T102966,CUST4698,2023-05-20 03:36:00,103.88,6,2,1,6,0,59,435.28,802,0,0,3,Saturday
T102967,CUST7854,2023-02-22 15:07:00,66.06,1,2,2,1,0,110,340.13,672,0,0,15,Wednesday
T102968,CUST5904,2023-10-26 21:37:00,235.13,5,2,0,4,0,106,93.76,940,0,0,21,Thursday
T102969,CUST5383,2023-03-17 18:34:00,54.86,7,4,1,2,0,131,99.03,1951,0,0,18,Friday
T102970,CUST8678,2023-02-25 00:21:00,38.31,7,3,0,5,0,7,64.03,1055,0,0,0,Saturday
T102971,CUST1470,2023-01-01 09:06:00,14.24,7,1,2,6,0,82,472.06,790,0,0,9,Sunday
T102972,CUST5837,2024-01-06 12:15:00,123.42,3,1,1,3,0,16,339.65,1765,0,0,12,Saturday
T102973,CUST9939,2023-03-04 18:10:00,106.07,2,0,1,6,0,49,397.06,211,0,0,18,Saturday
T102974,CUST4387,2023-07-26 04:32:00,38.81,7,4,2,3,0,121,172.27,971,0,0,4,Wednesday
